date,team,opponent,points_for,points_against,is_home,win
2021-10-31,1610612757,1610612766,113.0,125.0,0,0
2021-11-01,1610612757,1610612755,103.0,113.0,0,0
2021-11-03,1610612757,1610612739,104.0,107.0,0,0
2021-11-05,1610612757,1610612754,110.0,106.0,1,1
2021-11-06,1610612757,1610612747,105.0,90.0,1,1
2021-11-09,1610612757,1610612746,109.0,117.0,0,0
2021-11-10,1610612757,1610612756,109.0,119.0,0,0
2021-11-12,1610612757,1610612745,104.0,92.0,0,1
2021-11-14,1610612757,1610612743,95.0,124.0,0,0
2021-11-15,1610612757,1610612761,118.0,113.0,1,1
2021-11-17,1610612757,1610612741,112.0,107.0,1,1
2021-11-20,1610612757,1610612755,118.0,111.0,1,1
2021-11-23,1610612757,1610612743,119.0,100.0,1,1
2021-11-24,1610612757,1610612758,121.0,125.0,0,0
2021-11-26,1610612757,1610612744,103.0,118.0,0,0
2021-11-29,1610612757,1610612762,107.0,129.0,0,0
2021-11-30,1610612757,1610612765,110.0,92.0,1,1
2021-12-02,1610612757,1610612759,83.0,114.0,1,0
2021-12-04,1610612757,1610612738,117.0,145.0,1,0
2021-12-06,1610612757,1610612746,90.0,102.0,1,0
2021-12-08,1610612757,1610612744,94.0,104.0,0,0
2021-12-12,1610612757,1610612750,111.0,116.0,1,0
2021-12-14,1610612757,1610612756,107.0,111.0,1,0
2021-12-15,1610612757,1610612763,103.0,113.0,1,0
2021-12-17,1610612757,1610612766,125.0,116.0,1,1
2021-12-19,1610612757,1610612763,105.0,100.0,0,1
2021-12-21,1610612757,1610612740,97.0,111.0,0,0
2021-12-27,1610612757,1610612742,117.0,132.0,1,0
2021-12-29,1610612757,1610612762,105.0,120.0,1,0
2021-12-31,1610612757,1610612747,106.0,139.0,0,0
2022-01-03,1610612757,1610612737,136.0,131.0,1,1
2022-01-05,1610612757,1610612748,109.0,115.0,1,0
2022-01-07,1610612757,1610612739,101.0,114.0,1,0
2022-01-09,1610612757,1610612758,103.0,88.0,1,1
2022-01-10,1610612757,1610612751,114.0,108.0,1,1
2022-01-13,1610612757,1610612743,108.0,140.0,0,0
2022-01-15,1610612757,1610612764,115.0,110.0,0,1
2022-01-17,1610612757,1610612753,98.0,88.0,0,1
2022-01-19,1610612757,1610612748,92.0,104.0,0,0
2022-01-21,1610612757,1610612738,109.0,105.0,0,1
2022-01-23,1610612757,1610612761,114.0,105.0,0,1
2022-01-25,1610612757,1610612750,107.0,109.0,1,0
2022-01-26,1610612757,1610612742,112.0,132.0,1,0
2022-01-28,1610612757,1610612745,125.0,110.0,0,1
2022-01-30,1610612757,1610612741,116.0,130.0,0,0
2022-01-31,1610612757,1610612760,81.0,98.0,0,0
2022-02-02,1610612757,1610612747,94.0,99.0,0,0
2022-02-04,1610612757,1610612760,93.0,96.0,1,0
2022-02-05,1610612757,1610612749,108.0,137.0,1,0
2022-02-08,1610612757,1610612753,95.0,113.0,1,0
2022-02-09,1610612757,1610612747,107.0,105.0,1,1
2022-02-12,1610612757,1610612752,112.0,103.0,1,1
2022-02-14,1610612757,1610612749,122.0,107.0,0,1
2022-02-16,1610612757,1610612763,123.0,119.0,0,1
2022-02-24,1610612757,1610612744,95.0,132.0,1,0
2022-02-27,1610612757,1610612743,92.0,124.0,1,0
2022-03-02,1610612757,1610612756,90.0,120.0,0,0
2022-03-05,1610612757,1610612750,121.0,135.0,0,0
2022-03-07,1610612757,1610612750,81.0,124.0,0,0
2022-03-09,1610612757,1610612762,85.0,123.0,0,0
2022-03-12,1610612757,1610612764,127.0,118.0,1,1
2022-03-14,1610612757,1610612737,113.0,122.0,0,0
2022-03-16,1610612757,1610612752,98.0,128.0,0,0
2022-03-18,1610612757,1610612751,123.0,128.0,0,0
2022-03-20,1610612757,1610612754,98.0,129.0,0,0
2022-03-21,1610612757,1610612765,119.0,115.0,0,1
2022-03-23,1610612757,1610612759,96.0,133.0,1,0
2022-03-25,1610612757,1610612745,106.0,125.0,1,0
2022-03-26,1610612757,1610612745,98.0,115.0,1,0
2022-03-28,1610612757,1610612760,131.0,134.0,1,0
2022-03-30,1610612757,1610612740,107.0,117.0,1,0
2022-04-01,1610612757,1610612759,111.0,130.0,0,0
2022-04-03,1610612757,1610612759,92.0,113.0,0,0
2022-04-05,1610612757,1610612760,94.0,98.0,0,0
2022-04-07,1610612757,1610612740,94.0,127.0,0,0
2022-04-08,1610612757,1610612742,78.0,128.0,0,0
2022-04-10,1610612757,1610612762,80.0,111.0,1,0
2022-10-03,1610612757,1610612746,97.0,102.0,0,0
2022-10-04,1610612757,1610612762,101.0,118.0,1,0
2022-10-09,1610612757,1610612758,94.0,126.0,0,0
2022-10-11,1610612757,1610612744,98.0,131.0,0,0
2022-10-19,1610612757,1610612758,115.0,108.0,0,1
2022-10-21,1610612757,1610612756,113.0,111.0,1,1
2022-10-23,1610612757,1610612747,106.0,104.0,0,1
2022-10-24,1610612757,1610612743,135.0,110.0,1,1
2022-10-26,1610612757,1610612748,98.0,119.0,1,0
2022-10-28,1610612757,1610612745,125.0,111.0,1,1
2022-11-02,1610612757,1610612763,106.0,111.0,1,0
2022-11-04,1610612757,1610612756,108.0,106.0,0,1
2022-11-05,1610612757,1610612756,82.0,102.0,0,0
2022-11-07,1610612757,1610612748,110.0,107.0,0,1
2022-11-09,1610612757,1610612766,105.0,95.0,0,1
2022-11-10,1610612757,1610612740,106.0,95.0,0,1
2022-11-12,1610612757,1610612742,112.0,117.0,0,0
2022-11-15,1610612757,1610612759,117.0,110.0,1,1
2022-11-17,1610612757,1610612751,107.0,109.0,1,0
2022-11-19,1610612757,1610612762,113.0,118.0,1,0
2022-11-21,1610612757,1610612749,111.0,119.0,0,0
2022-11-23,1610612757,1610612739,96.0,114.0,0,0
2022-11-25,1610612757,1610612752,132.0,129.0,0,1
2022-11-27,1610612757,1610612751,97.0,111.0,0,0
2022-11-29,1610612757,1610612746,112.0,118.0,1,0
2022-11-30,1610612757,1610612747,109.0,128.0,0,0
2022-12-03,1610612757,1610612762,116.0,111.0,0,1
2022-12-04,1610612757,1610612754,116.0,100.0,1,1
2022-12-08,1610612757,1610612743,120.0,121.0,1,0
2022-12-10,1610612757,1610612750,124.0,118.0,1,1
2022-12-12,1610612757,1610612750,133.0,112.0,1,1
2022-12-14,1610612757,1610612759,128.0,112.0,0,1
2022-12-16,1610612757,1610612742,110.0,130.0,0,0
2022-12-17,1610612757,1610612745,107.0,95.0,0,1
2022-12-19,1610612757,1610612760,121.0,123.0,0,0
2022-12-21,1610612757,1610612760,98.0,101.0,0,0
2003-10-07,1610612758,1610612746,101.0,82.0,1,1
2003-10-29,1610612758,1610612739,106.0,92.0,1,1
2003-10-31,1610612758,1610612755,100.0,89.0,1,1
2003-11-01,1610612758,1610612743,88.0,109.0,0,0
2003-11-05,1610612758,1610612750,125.0,121.0,0,1
2003-11-07,1610612758,1610612752,111.0,114.0,0,0
2003-11-09,1610612758,1610612738,82.0,91.0,0,0
2003-11-11,1610612758,1610612765,97.0,91.0,1,1
2003-11-13,1610612758,1610612757,110.0,112.0,0,0
2003-11-14,1610612758,1610612761,94.0,64.0,1,1
2003-11-16,1610612758,1610612744,106.0,104.0,1,1
2003-11-19,1610612758,1610612762,118.0,110.0,0,1
2003-11-21,1610612758,1610612753,122.0,92.0,1,1
2003-11-23,1610612758,1610612741,110.0,99.0,1,1
2003-11-25,1610612758,1610612763,109.0,89.0,1,1
2003-11-28,1610612758,1610612745,103.0,74.0,1,1
2003-11-30,1610612758,1610612751,105.0,92.0,1,1
2003-12-05,1610612758,1610612750,109.0,112.0,1,0
2003-12-07,1610612758,1610612754,91.0,88.0,1,1
2003-12-09,1610612758,1610612746,105.0,95.0,1,1
2003-12-12,1610612758,1610612762,100.0,93.0,0,1
2003-12-14,1610612758,1610612756,107.0,102.0,1,1
2003-12-16,1610612758,1610612763,100.0,105.0,0,0
2003-12-18,1610612758,1610612740,101.0,90.0,0,1
2003-12-19,1610612758,1610612737,98.0,86.0,0,1
2003-12-21,1610612758,1610612757,117.0,98.0,1,1
2003-12-23,1610612758,1610612763,114.0,97.0,1,1
2003-12-25,1610612758,1610612742,103.0,111.0,1,0
2003-12-26,1610612758,1610612744,91.0,98.0,0,0
2003-12-28,1610612758,1610612762,98.0,89.0,1,1
2004-01-03,1610612758,1610612746,116.0,109.0,0,1
2004-01-04,1610612758,1610612760,130.0,99.0,1,1
2004-01-06,1610612758,1610612737,105.0,89.0,1,1
2004-01-07,1610612758,1610612760,93.0,104.0,0,0
2004-01-09,1610612758,1610612756,113.0,93.0,0,1
2004-01-11,1610612758,1610612743,117.0,106.0,1,1
2004-01-13,1610612758,1610612748,90.0,86.0,1,1
2004-01-16,1610612758,1610612747,103.0,83.0,1,1
2004-01-19,1610612758,1610612746,125.0,100.0,0,1
2004-01-20,1610612758,1610612757,104.0,109.0,1,0
2004-01-22,1610612758,1610612739,95.0,89.0,0,1
2004-01-23,1610612758,1610612763,95.0,109.0,0,0
2004-01-25,1610612758,1610612742,99.0,108.0,0,0
2004-01-28,1610612758,1610612745,99.0,94.0,0,1
2004-01-29,1610612758,1610612759,96.0,91.0,0,1
2004-01-31,1610612758,1610612760,110.0,103.0,0,1
2004-02-03,1610612758,1610612760,117.0,101.0,1,1
2004-02-06,1610612758,1610612759,94.0,102.0,1,0
2004-02-08,1610612758,1610612743,115.0,92.0,1,1
2004-02-10,1610612758,1610612749,124.0,117.0,0,1
2004-02-11,1610612758,1610612765,96.0,94.0,0,1
2004-02-17,1610612758,1610612738,127.0,111.0,1,1
2004-02-19,1610612758,1610612750,75.0,92.0,0,0
2004-02-20,1610612758,1610612741,91.0,83.0,0,1
2004-02-22,1610612758,1610612761,96.0,81.0,0,1
2004-02-24,1610612758,1610612752,107.0,99.0,1,1
2004-02-26,1610612758,1610612747,103.0,101.0,0,1
2004-02-27,1610612758,1610612762,97.0,102.0,1,0
2004-02-29,1610612758,1610612756,108.0,94.0,1,1
2004-03-02,1610612758,1610612746,113.0,106.0,1,1
2004-03-04,1610612758,1610612755,114.0,105.0,0,1
2004-03-06,1610612758,1610612748,96.0,102.0,0,0
2004-03-07,1610612758,1610612753,107.0,90.0,0,1
2004-03-09,1610612758,1610612744,96.0,92.0,1,1
2004-03-11,1610612758,1610612742,120.0,102.0,1,1
2004-03-12,1610612758,1610612757,81.0,83.0,0,0
2004-03-14,1610612758,1610612759,101.0,87.0,1,1
2004-03-16,1610612758,1610612751,77.0,94.0,0,0
2004-03-17,1610612758,1610612764,108.0,114.0,0,0
2004-03-19,1610612758,1610612754,94.0,92.0,0,1
2004-03-21,1610612758,1610612745,100.0,95.0,1,1
2004-03-23,1610612758,1610612749,101.0,112.0,1,0
2004-03-24,1610612758,1610612747,91.0,115.0,0,0
2004-03-28,1610612758,1610612764,100.0,92.0,1,1
2004-03-31,1610612758,1610612759,89.0,107.0,0,0
2004-04-01,1610612758,1610612742,117.0,127.0,0,0
2004-04-04,1610612758,1610612745,99.0,94.0,0,1
2004-04-06,1610612758,1610612740,105.0,91.0,1,1
2004-04-08,1610612758,1610612750,86.0,94.0,1,0
2004-04-09,1610612758,1610612756,96.0,101.0,0,0
2004-04-11,1610612758,1610612747,102.0,85.0,1,1
2004-04-12,1610612758,1610612743,89.0,97.0,0,0
2004-04-14,1610612758,1610612744,91.0,97.0,0,0
2004-04-18,1610612758,1610612742,116.0,105.0,1,1
2004-04-20,1610612758,1610612742,83.0,79.0,1,1
2004-04-24,1610612758,1610612742,79.0,104.0,0,0
2004-04-26,1610612758,1610612742,94.0,92.0,0,1
2004-04-29,1610612758,1610612742,119.0,118.0,1,1
2004-05-04,1610612758,1610612750,104.0,98.0,0,1
2004-05-08,1610612758,1610612750,89.0,94.0,0,0
2004-05-10,1610612758,1610612750,113.0,114.0,1,0
2004-05-12,1610612758,1610612750,87.0,81.0,1,1
2004-05-14,1610612758,1610612750,74.0,86.0,0,0
2004-05-16,1610612758,1610612750,104.0,87.0,1,1
2004-05-19,1610612758,1610612750,80.0,83.0,0,0
2004-10-22,1610612758,1610612762,88.0,103.0,0,0
2004-10-23,1610612758,1610612740,92.0,87.0,1,1
2004-10-28,1610612758,1610612742,93.0,112.0,0,0
2004-10-29,1610612758,1610612756,96.0,122.0,1,0
2004-11-02,1610612758,1610612742,98.0,107.0,0,0
2004-11-03,1610612758,1610612759,85.0,101.0,0,0
2004-11-06,1610612758,1610612745,101.0,104.0,0,0
2004-11-09,1610612758,1610612761,108.0,92.0,1,1
2004-11-10,1610612758,1610612760,78.0,108.0,0,0
2004-11-13,1610612758,1610612756,113.0,111.0,0,1
2004-11-14,1610612758,1610612743,101.0,89.0,1,1
2004-11-16,1610612758,1610612741,113.0,106.0,1,1
2004-11-19,1610612758,1610612763,107.0,105.0,1,1
2004-11-21,1610612758,1610612749,88.0,79.0,1,1
2004-11-23,1610612758,1610612745,102.0,96.0,1,1
2004-11-26,1610612758,1610612747,109.0,106.0,0,1
2004-11-28,1610612758,1610612750,110.0,121.0,1,0
2004-11-30,1610612758,1610612763,98.0,93.0,0,1
2004-12-01,1610612758,1610612740,94.0,81.0,0,1
2004-12-03,1610612758,1610612754,113.0,87.0,1,1
2004-12-05,1610612758,1610612738,119.0,105.0,1,1
2004-12-07,1610612758,1610612766,109.0,92.0,1,1
2004-12-10,1610612758,1610612750,105.0,113.0,0,0
2004-12-11,1610612758,1610612754,97.0,92.0,0,1
2004-12-14,1610612758,1610612749,89.0,86.0,0,1
2004-12-16,1610612758,1610612747,99.0,115.0,1,0
2004-12-19,1610612758,1610612740,107.0,71.0,1,1
2004-12-21,1610612758,1610612764,104.0,93.0,1,1
2004-12-23,1610612758,1610612748,107.0,109.0,1,0
2004-12-26,1610612758,1610612744,94.0,98.0,1,0
2004-12-31,1610612758,1610612762,109.0,102.0,0,1
2005-01-02,1610612758,1610612759,86.0,81.0,1,1
2005-01-04,1610612758,1610612752,105.0,98.0,0,1
2005-01-05,1610612758,1610612761,93.0,96.0,0,0
2005-01-07,1610612758,1610612737,100.0,97.0,0,1
2005-01-08,1610612758,1610612740,117.0,121.0,0,0
2005-01-11,1610612758,1610612743,109.0,100.0,1,1
2005-01-13,1610612758,1610612762,107.0,93.0,1,1
2005-01-15,1610612758,1610612746,99.0,95.0,1,1
2005-01-17,1610612758,1610612746,89.0,83.0,0,1
2005-01-18,1610612758,1610612757,113.0,107.0,1,1
2005-01-20,1610612758,1610612739,123.0,96.0,1,1
2005-01-23,1610612758,1610612759,73.0,103.0,1,0
2005-01-25,1610612758,1610612751,113.0,93.0,1,1
2005-01-27,1610612758,1610612759,80.0,90.0,0,0
2005-01-28,1610612758,1610612745,117.0,111.0,0,1
2005-01-30,1610612758,1610612750,94.0,84.0,0,1
2005-02-01,1610612758,1610612760,101.0,106.0,1,0
2005-02-02,1610612758,1610612744,111.0,107.0,0,1
2005-02-04,1610612758,1610612752,116.0,115.0,1,1
2005-02-05,1610612758,1610612757,108.0,114.0,0,0
2005-02-08,1610612758,1610612756,123.0,125.0,1,0
2005-02-10,1610612758,1610612760,107.0,115.0,0,0
2005-02-11,1610612758,1610612742,113.0,115.0,1,0
2005-02-13,1610612758,1610612738,104.0,100.0,0,1
2005-02-15,1610612758,1610612741,102.0,107.0,0,0
2005-02-16,1610612758,1610612751,85.0,96.0,0,0
2005-02-22,1610612758,1610612737,114.0,104.0,1,1
2005-02-24,1610612758,1610612742,113.0,122.0,0,0
2005-02-26,1610612758,1610612755,101.0,99.0,0,1
2005-02-27,1610612758,1610612764,110.0,108.0,0,1
2005-03-01,1610612758,1610612766,87.0,94.0,0,0
2005-03-02,1610612758,1610612753,111.0,114.0,0,0
2005-03-04,1610612758,1610612748,83.0,104.0,0,0
2005-03-06,1610612758,1610612765,100.0,85.0,1,1
2005-03-08,1610612758,1610612763,85.0,82.0,1,1
2005-03-11,1610612758,1610612746,113.0,112.0,1,1
2005-03-13,1610612758,1610612745,96.0,111.0,1,0
2005-03-15,1610612758,1610612753,105.0,94.0,1,1
2005-03-17,1610612758,1610612744,97.0,100.0,0,0
2005-03-19,1610612758,1610612746,111.0,107.0,0,1
2005-03-20,1610612758,1610612744,94.0,104.0,1,0
2005-03-22,1610612758,1610612757,112.0,93.0,1,1
2005-03-24,1610612758,1610612742,109.0,101.0,1,1
2005-03-26,1610612758,1610612743,99.0,113.0,0,0
2005-03-28,1610612758,1610612755,118.0,109.0,1,1
2005-03-30,1610612758,1610612765,82.0,99.0,0,0
2005-04-01,1610612758,1610612739,128.0,109.0,0,1
2005-04-03,1610612758,1610612750,100.0,112.0,1,0
2005-04-05,1610612758,1610612760,122.0,101.0,1,1
2005-04-08,1610612758,1610612757,119.0,115.0,0,1
2005-04-10,1610612758,1610612747,124.0,105.0,1,1
2005-04-15,1610612758,1610612747,115.0,106.0,0,1
2005-04-16,1610612758,1610612756,98.0,116.0,0,0
2005-04-18,1610612758,1610612762,82.0,92.0,0,0
2005-04-20,1610612758,1610612756,132.0,107.0,1,1
2005-04-23,1610612758,1610612760,82.0,87.0,0,0
2005-04-26,1610612758,1610612760,93.0,105.0,0,0
2005-04-29,1610612758,1610612760,116.0,104.0,1,1
2005-05-01,1610612758,1610612760,102.0,115.0,1,0
2005-05-03,1610612758,1610612760,118.0,122.0,0,0
2005-10-11,1610612758,1610612742,83.0,96.0,1,0
2005-10-14,1610612758,1610612746,90.0,84.0,0,1
2005-10-16,1610612758,1610612744,114.0,99.0,1,1
2005-10-18,1610612758,1610612743,99.0,102.0,1,0
2005-10-22,1610612758,1610612757,100.0,80.0,0,1
2005-10-23,1610612758,1610612756,88.0,100.0,1,0
2005-10-26,1610612758,1610612756,102.0,112.0,0,0
2005-10-28,1610612758,1610612747,103.0,105.0,0,0
2005-11-01,1610612758,1610612740,67.0,93.0,0,0
2005-11-02,1610612758,1610612745,89.0,98.0,0,0
2005-11-06,1610612758,1610612756,118.0,117.0,0,1
2005-11-08,1610612758,1610612765,88.0,102.0,1,0
2005-11-09,1610612758,1610612743,91.0,107.0,0,0
2005-11-11,1610612758,1610612743,101.0,85.0,1,1
2005-11-13,1610612758,1610612752,95.0,105.0,1,0
2005-11-15,1610612758,1610612762,119.0,83.0,1,1
2005-11-18,1610612758,1610612749,103.0,82.0,1,1
2005-11-20,1610612758,1610612760,104.0,106.0,0,0
2005-11-21,1610612758,1610612759,93.0,96.0,1,0
2005-11-23,1610612758,1610612751,114.0,105.0,1,1
2005-11-25,1610612758,1610612761,106.0,104.0,1,1
2005-11-29,1610612758,1610612766,110.0,92.0,1,1
2005-11-30,1610612758,1610612744,106.0,113.0,0,0
2005-12-02,1610612758,1610612748,87.0,98.0,1,0
2005-12-04,1610612758,1610612750,77.0,85.0,1,0
2005-12-06,1610612758,1610612739,97.0,102.0,1,0
2005-12-08,1610612758,1610612745,95.0,106.0,1,0
2005-12-10,1610612758,1610612760,123.0,104.0,0,1
2005-12-11,1610612758,1610612740,110.0,100.0,1,1
2005-12-13,1610612758,1610612750,93.0,91.0,0,1
2005-12-14,1610612758,1610612765,98.0,109.0,0,0
2005-12-17,1610612758,1610612759,89.0,90.0,0,0
2005-12-19,1610612758,1610612766,103.0,106.0,0,0
2005-12-22,1610612758,1610612742,95.0,105.0,1,0
2005-12-26,1610612758,1610612757,92.0,105.0,1,0
2005-12-27,1610612758,1610612746,110.0,93.0,0,1
2005-12-30,1610612758,1610612738,116.0,112.0,1,1
2006-01-03,1610612758,1610612755,98.0,111.0,1,0
2006-01-06,1610612758,1610612746,118.0,114.0,1,1
2006-01-08,1610612758,1610612754,83.0,108.0,1,0
2006-01-10,1610612758,1610612763,85.0,99.0,0,0
2006-01-11,1610612758,1610612745,88.0,80.0,0,1
2006-01-13,1610612758,1610612740,76.0,90.0,0,0
2006-01-15,1610612758,1610612753,104.0,100.0,1,1
2006-01-17,1610612758,1610612756,119.0,90.0,1,1
2006-01-19,1610612758,1610612747,118.0,109.0,1,1
2006-01-21,1610612758,1610612753,78.0,83.0,0,0
2006-01-22,1610612758,1610612748,99.0,119.0,0,0
2006-01-24,1610612758,1610612755,103.0,109.0,0,0
2006-01-25,1610612758,1610612752,106.0,102.0,0,1
2006-01-27,1610612758,1610612738,74.0,84.0,0,0
2006-01-29,1610612758,1610612761,123.0,124.0,0,0
2006-01-31,1610612758,1610612743,98.0,91.0,1,1
2006-02-03,1610612758,1610612762,79.0,89.0,0,0
2006-02-05,1610612758,1610612762,96.0,78.0,1,1
2006-02-07,1610612758,1610612763,104.0,96.0,1,1
2006-02-09,1610612758,1610612741,98.0,80.0,1,1
2006-02-10,1610612758,1610612756,104.0,112.0,0,0
2006-02-12,1610612758,1610612737,109.0,84.0,1,1
2006-02-14,1610612758,1610612741,105.0,101.0,0,1
2006-02-15,1610612758,1610612763,78.0,84.0,0,0
2006-02-21,1610612758,1610612744,102.0,77.0,1,1
2006-02-23,1610612758,1610612747,85.0,106.0,0,0
2006-02-27,1610612758,1610612757,115.0,91.0,1,1
2006-03-01,1610612758,1610612739,97.0,90.0,0,1
2006-03-03,1610612758,1610612737,102.0,93.0,0,1
2006-03-05,1610612758,1610612764,107.0,117.0,0,0
2006-03-06,1610612758,1610612751,109.0,84.0,0,1
2006-03-08,1610612758,1610612749,123.0,116.0,0,1
2006-03-10,1610612758,1610612763,105.0,93.0,1,1
2006-03-12,1610612758,1610612742,85.0,80.0,1,1
2006-03-14,1610612758,1610612747,114.0,98.0,1,1
2006-03-17,1610612758,1610612754,93.0,98.0,0,0
2006-03-19,1610612758,1610612750,89.0,95.0,0,0
2006-03-21,1610612758,1610612760,105.0,96.0,1,1
2006-03-22,1610612758,1610612747,80.0,87.0,0,0
2006-03-25,1610612758,1610612762,91.0,89.0,0,1
2006-03-26,1610612758,1610612744,83.0,90.0,1,0
2006-03-28,1610612758,1610612764,84.0,97.0,1,0
2006-03-29,1610612758,1610612757,106.0,90.0,0,1
2006-03-31,1610612758,1610612744,96.0,93.0,0,1
2006-04-02,1610612758,1610612746,106.0,96.0,1,1
2006-04-04,1610612758,1610612742,101.0,127.0,0,0
2006-04-05,1610612758,1610612759,97.0,87.0,0,1
2006-04-07,1610612758,1610612746,96.0,93.0,0,1
2006-04-09,1610612758,1610612745,86.0,77.0,1,1
2006-04-11,1610612758,1610612756,110.0,123.0,1,0
2006-04-15,1610612758,1610612743,100.0,82.0,0,1
2006-04-16,1610612758,1610612740,96.0,79.0,1,1
2006-04-18,1610612758,1610612760,111.0,105.0,1,1
2006-04-22,1610612758,1610612759,88.0,122.0,0,0
2006-04-25,1610612758,1610612759,119.0,128.0,0,0
2006-04-28,1610612758,1610612759,94.0,93.0,1,1
2006-04-30,1610612758,1610612759,102.0,84.0,1,1
2006-05-02,1610612758,1610612759,98.0,109.0,0,0
2006-05-05,1610612758,1610612759,83.0,105.0,1,0
2006-10-12,1610612758,1610612742,111.0,90.0,0,1
2006-10-17,1610612758,1610612747,96.0,91.0,0,1
2006-10-19,1610612758,1610612756,94.0,111.0,0,0
2006-10-20,1610612758,1610612762,112.0,96.0,1,1
2006-10-22,1610612758,1610612740,117.0,93.0,1,1
2006-10-24,1610612758,1610612740,81.0,84.0,1,0
2006-10-25,1610612758,1610612760,88.0,103.0,0,0
2006-10-27,1610612758,1610612757,84.0,78.0,1,1
2006-11-01,1610612758,1610612750,83.0,92.0,0,0
2006-11-03,1610612758,1610612741,89.0,88.0,0,1
2006-11-04,1610612758,1610612749,91.0,104.0,0,0
2006-11-06,1610612758,1610612750,93.0,81.0,1,1
2006-11-08,1610612758,1610612765,99.0,86.0,1,1
2006-11-12,1610612758,1610612761,107.0,92.0,1,1
2006-11-15,1610612758,1610612763,115.0,111.0,1,1
2006-11-16,1610612758,1610612744,105.0,117.0,0,0
2006-11-19,1610612758,1610612759,99.0,108.0,1,0
2006-11-22,1610612758,1610612762,101.0,110.0,1,0
2006-11-24,1610612758,1610612760,109.0,100.0,0,1
2006-11-25,1610612758,1610612757,105.0,85.0,1,1
2006-11-28,1610612758,1610612746,93.0,80.0,1,1
2006-12-01,1610612758,1610612742,90.0,109.0,0,0
2006-12-02,1610612758,1610612759,98.0,100.0,0,0
2006-12-04,1610612758,1610612753,89.0,92.0,1,0
2006-12-05,1610612758,1610612756,102.0,127.0,0,0
2006-12-07,1610612758,1610612748,91.0,93.0,1,0
2006-12-10,1610612758,1610612737,117.0,92.0,1,1
2006-12-12,1610612758,1610612744,113.0,126.0,0,0
2006-12-15,1610612758,1610612762,98.0,97.0,0,1
2006-12-16,1610612758,1610612756,98.0,105.0,1,0
2006-12-18,1610612758,1610612742,91.0,109.0,1,0
2006-12-21,1610612758,1610612764,119.0,126.0,1,0
2006-12-22,1610612758,1610612743,101.0,96.0,0,1
2006-12-27,1610612758,1610612755,101.0,76.0,1,1
2006-12-29,1610612758,1610612746,93.0,102.0,0,0
2006-12-30,1610612758,1610612744,119.0,96.0,1,1
2007-01-02,1610612758,1610612752,112.0,100.0,1,1
2007-01-04,1610612758,1610612747,128.0,132.0,1,0
2007-01-06,1610612758,1610612757,105.0,110.0,1,0
2007-01-09,1610612758,1610612739,98.0,108.0,1,0
2007-01-12,1610612758,1610612757,87.0,95.0,0,0
2007-01-13,1610612758,1610612745,111.0,115.0,1,0
2007-01-15,1610612758,1610612752,97.0,102.0,0,0
2007-01-17,1610612758,1610612761,85.0,101.0,0,0
2007-01-19,1610612758,1610612738,96.0,91.0,0,1
2007-01-20,1610612758,1610612765,74.0,91.0,0,0
2007-01-22,1610612758,1610612751,88.0,87.0,1,1
2007-01-24,1610612758,1610612749,114.0,106.0,1,1
2007-01-26,1610612758,1610612740,84.0,88.0,0,0
2007-01-27,1610612758,1610612742,104.0,106.0,0,0
2007-01-29,1610612758,1610612763,117.0,124.0,0,0
2007-01-31,1610612758,1610612750,100.0,98.0,0,1
2007-02-03,1610612758,1610612743,94.0,87.0,1,1
2007-02-05,1610612758,1610612740,105.0,99.0,1,1
2007-02-08,1610612758,1610612741,86.0,77.0,1,1
2007-02-10,1610612758,1610612760,114.0,93.0,0,1
2007-02-11,1610612758,1610612760,103.0,114.0,1,0
2007-02-13,1610612758,1610612745,104.0,109.0,0,0
2007-02-14,1610612758,1610612740,93.0,110.0,0,0
2007-02-20,1610612758,1610612738,104.0,101.0,1,1
2007-02-22,1610612758,1610612764,106.0,109.0,0,0
2007-02-23,1610612758,1610612751,96.0,109.0,0,0
2007-02-25,1610612758,1610612754,110.0,93.0,0,1
2007-02-26,1610612758,1610612755,82.0,89.0,0,0
2007-02-28,1610612758,1610612766,135.0,120.0,1,1
2007-03-02,1610612758,1610612747,116.0,108.0,0,1
2007-03-03,1610612758,1610612757,104.0,96.0,0,1
2007-03-06,1610612758,1610612754,102.0,98.0,1,1
2007-03-08,1610612758,1610612759,93.0,100.0,1,0
2007-03-11,1610612758,1610612743,101.0,113.0,1,0
2007-03-13,1610612758,1610612739,100.0,124.0,0,0
2007-03-14,1610612758,1610612766,108.0,111.0,0,0
2007-03-16,1610612758,1610612748,97.0,103.0,0,0
2007-03-17,1610612758,1610612753,95.0,83.0,0,1
2007-03-19,1610612758,1610612737,76.0,99.0,0,0
2007-03-21,1610612758,1610612750,89.0,95.0,1,0
2007-03-22,1610612758,1610612756,100.0,118.0,0,0
2007-03-25,1610612758,1610612756,107.0,100.0,1,1
2007-03-30,1610612758,1610612746,101.0,105.0,1,0
2007-04-01,1610612758,1610612747,103.0,126.0,0,0
2007-04-03,1610612758,1610612742,93.0,97.0,1,0
2007-04-04,1610612758,1610612743,115.0,120.0,0,0
2007-04-06,1610612758,1610612762,107.0,103.0,1,1
2007-04-08,1610612758,1610612745,106.0,112.0,1,0
2007-04-10,1610612758,1610612763,112.0,100.0,0,1
2007-04-11,1610612758,1610612759,100.0,109.0,0,0
2007-04-13,1610612758,1610612744,108.0,125.0,1,0
